YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201701,112358,673434,1,0,"N","SYLVESTER",31.53,-83.83,3131800,8349800
201701,112358,673435,1,1.03,"NNW","SYLVESTER",31.5426,-83.8394,3132556,8350364
201701,112358,673436,1,0,"N","COOLIDGE",31.02,-83.86,311200,8351600
201701,112358,673437,1,4.9,"SE","MORVEN",30.8829,-83.4409,3052974,8326454
201701,112358,673438,1,3.48,"N","VALDOSTA",30.8802,-83.2744,3052812,8316464
201701,112358,673439,1,1.59,"NE","I-75 AT EXIT 22",30.9077,-83.3329,3054462,8319974
201701,112358,673440,1,1.16,"E","PASCO",30.9113,-83.9606,3054678,8357636
201701,112358,673441,1,0,"N","BOSTON",30.79,-83.78,3047400,8346800
201701,112358,673442,1,0,"N","LAKELAND",31.04,-83.07,312400,834200
201701,112358,673443,1,2.72,"S","RENO",30.7307,-84.289,3043842,8417340
201701,112358,673445,1,3.65,"SSE","FORT GAINES",31.57,-85.02,3134200,851200
201701,112358,673445,2,0,"N","BELLVILLE",31.59,-84.89,3135400,8453400
201701,112358,673446,1,0,"N","BLAKELY",31.37,-84.93,3122200,8455800
201701,112358,673446,2,0,"N","ROWENA",31.38,-84.71,3122800,8442600
201701,112358,673448,1,.69,"N","SYLVESTER-WORTH ARPT",31.56,-83.89,3133600,8353400
201701,112358,673449,1,1.2,"NW","REMERTON",30.854,-83.322,3051240,8319320
201701,112358,673450,1,1.91,"SW","I-75 AT EXIT 5",30.6581,-83.2397,3039486,8314382
201701,112358,673451,1,0,"N","LAKE PARK",30.68,-83.18,3040800,8310800
201701,112358,673452,1,0,"N","HAHIRA",30.99,-83.37,3059400,8322200
201701,112358,673453,1,0,"N","SAND HILL",30.98,-83.65,3058800,8339000
201701,112358,673454,1,0,"N","BERLIN",31.07,-83.61,314200,8336600
201701,112358,673455,1,0,"N","ADEL",31.13,-83.42,317800,8325200
201701,112360,670003,1,2.4,"W","PANAMA CITY BEACH",30.213,-85.88,3012780,8552800
201701,112398,670129,1,4.55,"NW","MIDVILLE",32.8601,-82.2922,3251606,8217532
201701,112398,670129,2,4.46,"SW","MAGRUDER",32.8787,-82.2891,3252722,8217346
201701,112398,670130,1,4.07,"ESE","ROSIER",32.9581,-82.1649,3257486,829894
201701,112398,670130,2,3.17,"SE","ROSIER",32.9501,-82.1886,3257006,8211316
201701,112398,670131,1,3.17,"NE","WAYNESBORO BURKE ARP",33.0648,-81.9642,333888,8157852
201701,112398,670131,2,3.38,"E","WAYNESBORO",33.0794,-81.9616,334764,8157696
201701,112399,670132,1,3.39,"NNW","BARNWELL CO ARPT",33.2942,-81.4055,3317652,8124330
201701,112399,670132,2,5.83,"E","HEALING SPGS",33.3963,-81.169,3323778,8110140
201701,112399,671921,1,4.85,"W","COPE",33.3761,-81.0839,3322566,815034
201701,112399,671921,2,1.36,"NNE","COPE",33.399,-80.9941,3323940,8059646
201701,112417,670198,1,3.19,"SW","HONOKAA",20.0507,-155.508,203042,15530480
201701,112417,670198,2,3.25,"SW","HONOKAA",20.0493,-155.508,202958,15530480
201701,112417,670198,3,3.14,"SW","HONOKAA",20.049,-155.5053,202940,15530318
201701,112417,670198,4,3.04,"SW","HONOKAA",20.0511,-155.5054,203066,15530324
201701,112418,670200,1,1.89,"W","LAUPAHOEHOE",19.9839,-155.2588,1959034,15515528
201701,112418,670200,2,.1,"SSE","VOLCANO",19.4187,-155.2293,1925122,15513758
201701,112418,670201,1,1.16,"WSW","LAUPAHOEHOE",19.971,-155.2451,1958260,15514706
201701,112418,670201,2,3.95,"SSE","MOUNTAIN VIEW",19.5178,-155.0954,1931068,1555724
201701,112418,670202,1,2,"S","HONOKOHAU",20.9911,-156.6184,2059466,15637104
201701,112418,670202,2,1.79,"NNW","PUUIKI",20.7241,-156.01,2043446,156600
201701,112430,670264,1,0,"N","GATESVILLE",31.43,-97.75,3125800,9745000
201701,112430,670265,1,0,"N","WACO",31.55,-97.15,3133000,979000
201701,112430,670266,1,0,"N","HAMILTON",31.7,-98.12,3142000,987200
201701,112430,670267,1,0,"N","MCGREGOR",31.43,-97.42,3125800,9725200
201701,112430,670268,1,.62,"NNW","WACO LAKE",31.6087,-97.2228,3136522,9713368
201701,112430,672371,1,.66,"E","GRANDVIEW",32.2689,-97.1688,3216134,9710128
201701,112430,672372,1,0,"N","HILLSBORO",32,-97.13,3200,977800
201701,112430,672373,1,2.52,"SE","FLORENCE HILL",32.6489,-96.9647,3238934,9657882
201701,112430,672653,1,0,"N","CORSICANA",32.1,-96.47,326000,9628200
201701,112430,672654,1,1.16,"W","ADDISON",32.95,-96.84,3257000,9650400
201701,112430,672655,1,3.57,"E","ROSSER",32.46,-96.39,3227600,9623400
201701,112430,672656,1,2.15,"SSE","CORSICANA",32.07,-96.46,324200,9627600
201701,112430,672657,1,0,"N","SEAGOVILLE",32.63,-96.53,3237800,9631800
201701,112430,672660,1,6.35,"NE","NEW SALEM",31.3874,-96.0067,3123244,96402
201701,112430,672661,1,3.87,"SSE","MOUNTAIN PEAK",32.37,-96.99,3222200,9659400
201701,112430,672744,1,0,"N","MARQUEZ",31.23,-96.27,3113800,9616200
201701,112430,672745,1,0,"N","EMORY",32.87,-95.75,3252200,9545000
201701,112430,672746,1,0,"N","PALESTINE",31.75,-95.63,3145000,9537800
201701,112430,672747,1,0,"N","LAKE TAWAKONI",32.88,-96.05,3252800,963000
201701,112430,673519,1,2.28,"NW","PARKER",33.0713,-96.6502,334278,9639012
201701,112495,670693,1,0,"N","SHAWNEETOWN",37.7,-88.13,3742000,887800
201701,112495,670693,2,.73,"E","SHAWNEETOWN",37.7016,-88.1169,3742096,887014
201701,112495,670693,3,2.62,"SSW","SHAWNEETOWN",37.6649,-88.1483,3739894,888898
201701,112495,670693,4,2.68,"SW","SHAWNEETOWN",37.6732,-88.1655,3740392,889930
201701,112495,670701,1,1.06,"SE","COWLING",38.3102,-87.915,3818612,8754900
201701,112495,670701,2,3.03,"SE","COWLING",38.2868,-87.8934,3817208,8753604
201701,112495,670701,3,.56,"SE","ROCHESTER",38.3433,-87.824,3820598,8749440
201701,112495,670701,4,1.92,"SSE","MT CARMEL",38.3934,-87.7598,3823604,8745588
201701,112495,670701,5,1.73,"SSW","MT CARMEL",38.3958,-87.7784,3823748,8746704
201701,112495,670708,1,.84,"ENE","GARNERVILLE",38.1244,-88.0355,387464,882130
201701,112495,670708,2,.85,"NNW","MAUNIE",38.0411,-88.0568,382466,883408
201701,112495,670708,3,.88,"NNE","MAUNIE",38.0416,-88.0434,382496,882604
201701,112495,670708,4,3.88,"SE","GARNERVILLE",38.08,-87.9998,384800,8759988
201701,112496,670710,1,0,"N","PARADISE",37.27,-86.98,3716200,8658800
201701,112496,670710,2,.94,"SSE","PARADISE",37.2577,-86.9726,3715462,8658356
201701,112496,670710,3,.95,"SSW","PARADISE",37.2573,-86.9867,3715438,8659202
201701,112496,670710,4,1.66,"SE","MARTWICK",37.3104,-87.0025,3718624,87150
201701,112496,670710,5,2.18,"SE","MARTWICK",37.31,-86.9894,3718600,8659364
201701,112496,670718,1,.75,"WNW","UNIONTOWN",37.776,-87.9414,3746560,8756484
201701,112496,670718,2,3.53,"NNE","UNIONTOWN",37.8156,-87.9011,3748936,8754066
201701,112496,670718,3,4.45,"NE","UNIONTOWN",37.8201,-87.879,3749206,8752740
201701,112496,670718,4,1.03,"NE","UNIONTOWN",37.78,-87.9159,3746800,8754954
201701,112497,670731,1,1.19,"E","NEWBURGH",37.9477,-87.3983,3756862,8723898
201701,112497,670731,2,1.41,"ESE","NEWBURGH",37.9391,-87.3982,3756346,8723892
201701,112497,670731,3,1.92,"WSW","YANKEETOWN",37.91,-87.3329,3754600,8719974
201701,112497,670731,4,1.79,"W","YANKEETOWN",37.9167,-87.3326,3755002,8719956
201701,112497,670738,1,.87,"SW","HOVEY",37.8909,-87.9411,3753454,8756466
201701,112497,670738,2,.54,"SSE","HOVEY",37.8923,-87.9279,3753538,8755674
201701,112497,670738,3,.68,"SW","MT VERNON",37.9219,-87.9069,3755314,8754414
201701,112497,670738,4,.6,"SW","MT VERNON",37.925,-87.909,3755500,8754540
201701,112497,670745,1,.95,"WSW","NEW HARMONY",38.1253,-87.9464,387518,8756784
201701,112497,670745,2,3.23,"SSW","NEW HARMONY",38.0888,-87.9579,385328,8757474
201701,112497,670745,3,2.91,"SSW","NEW HARMONY",38.092,-87.9529,385520,8757174
201701,112497,670745,4,.62,"WSW","NEW HARMONY",38.1251,-87.9395,387506,8756370
201701,112497,670748,1,0,"N","EAST MT CARMEL",38.4,-87.73,3824000,8743800
201701,112497,670748,2,1,"WNW","EAST MT CARMEL",38.4079,-87.7454,3824474,8744724
201701,112497,670748,3,1.36,"N","SKELTON",38.3697,-87.7791,3822182,8746746
201701,112497,670748,4,1.28,"NE","SKELTON",38.3646,-87.7653,3821876,8745918
201701,112497,670749,1,1.32,"WNW","PETERSBURG",38.509,-87.3015,3830540,8718090
201701,112497,670749,2,1.09,"WNW","PETERSBURG",38.505,-87.2991,3830300,8717946
201701,112497,670749,3,4.08,"NNW","ALGIERS",38.5369,-87.1903,3832214,8711418
201701,112497,670749,4,4.8,"NNW","ALGIERS",38.5474,-87.1916,3832844,8711496
201701,112497,670749,5,3.68,"NE","PETERSBURG",38.5432,-87.2402,3832592,8714412
201701,112497,670752,1,1.27,"NNW","HAZLETON",38.4964,-87.5408,3829784,8732448
201701,112497,670752,2,0,"N","HAZLETON",38.48,-87.53,3828800,8731800
201701,112497,670752,3,.2,"S","GIRO",38.4972,-87.4701,3829832,8728206
201701,112497,670752,4,3.46,"ENE","GIRO",38.513,-87.4083,3830780,8724498
201701,112497,670752,5,3.31,"NE","GIRO",38.53,-87.4223,3831800,8725338
201701,112497,670752,6,2.2,"NNE","GIRO",38.5294,-87.4546,3831764,8727276
201701,112501,670755,1,1.25,"SSE","TOMAHAWK",39.5125,-78.0445,3930750,782670
201701,112501,670755,2,1.57,"SSE","TOMAHAWK",39.5089,-78.0387,3930534,782322
201701,112501,670755,3,1.5,"SSE","TOMAHAWK",39.5113,-78.0359,3930678,782154
201701,112501,670755,4,1.45,"SE","TOMAHAWK",39.5129,-78.0343,3930774,782058
201701,112501,670755,5,1.35,"SE","TOMAHAWK",39.5145,-78.0345,3930870,782070
201701,112501,670755,6,1.36,"SSE","TOMAHAWK",39.5129,-78.0372,3930774,782232
201701,112501,670755,7,1.31,"SSE","TOMAHAWK",39.5123,-78.0412,3930738,782472
201701,112501,670756,1,2.05,"ENE","(MRB)SHEPHERD FLD MR",39.4164,-77.948,3924984,7756880
201701,112501,670756,2,2.14,"ENE","(MRB)SHEPHERD FLD MR",39.4148,-77.9448,3924888,7756688
201701,112501,670756,3,2.37,"WSW","VANCLEVESVILLE",39.4156,-77.9403,3924936,7756418
201701,112501,670756,4,2.31,"WSW","VANCLEVESVILLE",39.4145,-77.9382,3924870,7756292
201701,112501,670756,5,2.12,"WSW","VANCLEVESVILLE",39.4155,-77.935,3924930,7756100
201701,112501,670756,6,2.02,"WSW","VANCLEVESVILLE",39.4176,-77.9344,3925056,7756064
201701,112501,670756,7,2.12,"WSW","VANCLEVESVILLE",39.4215,-77.9381,3925290,7756286
201701,112501,670756,8,2.01,"SSW","BLAIRTON",39.4249,-77.9389,3925494,7756334
201701,112633,672366,1,2.29,"E","LAKE MURRAY DAM",34.03,-97.02,341800,971200
201701,112776,673650,1,0,"N","ENSLEY",30.52,-87.27,3031200,8716200
201701,112777,673651,1,0,"N","BAGDAD",30.6,-87.03,3036000,871800
201701,112777,673652,1,0,"N","NAVARRE",30.4,-86.87,3024000,8652200
201701,112777,673659,1,0,"N","GULF BREEZE",30.35,-87.15,3021000,879000
201701,112797,673858,1,3.86,"SW","TEQUESTA",26.8596,-80.1432,2651576,808592
201701,112797,673858,2,1.65,"NNW","JUNO BEACH",26.8931,-80.057,2653586,803420
201701,112797,673859,1,1.02,"SSW","MEDLEY",25.8162,-80.3258,2548972,8019548
201701,112797,673859,2,.98,"NNW","MIAMI SPGS",25.8334,-80.2853,2550004,8017118
201701,112797,673862,1,.99,"NNW","MIAMI SHRS",25.8831,-80.2066,2552986,8012396
201701,112797,673864,1,.69,"S","MEDLEY",25.82,-80.32,2549200,8019200
201701,112797,673865,1,3.74,"E","KEY BISCAYNE",25.67,-80.16,2540200,809600
201701,112797,673866,1,3.71,"NW","DAVIE",26.11,-80.27,266600,8016200
201701,112797,673868,1,22.49,"WNW","MIAMI NEW TAMIAMI AR",25.76,-80.77,2545600,8046200
201701,112797,673869,1,.62,"W","GOODLAND",25.92,-81.66,2555200,8139600
201701,112797,677957,1,7.7,"N","LOXAHATCHEE",26.7896,-80.3272,2647376,8019632
201701,112797,677957,2,9.37,"N","WELLINGTON",26.8034,-80.2774,2648204,8016644
201701,112798,673870,1,24.82,"SSE","WIGGINS PASS",25.93,-81.73,2555800,8143800
201701,112799,673871,1,9.05,"WSW","PORT MAYACA",26.96,-80.94,2657600,8056400
201701,112799,673872,1,9.85,"S","PORT OF PALM BEACH",26.61,-80.04,2636600,802400
201701,112799,673873,1,2.48,"E","PORT EVERGLADES",26.1,-80.09,266000,805400
201701,112799,673874,1,1.24,"E","PORT EVERGLADES",26.1,-80.11,266000,806600
201701,112799,673875,1,2.58,"ESE","PORT EVERGLADES",26.09,-80.09,265400,805400
201701,112799,677959,1,2.94,"SSE","JUPITER INLET",26.8934,-80.0556,2653604,803336
201701,112800,673890,1,.6,"S","MORMON BAR",37.4613,-119.9504,3727678,11957024
201701,112800,673890,2,.9,"SSW","MORMON BAR",37.4573,-119.9533,3727438,11957198
201701,112800,673890,3,1.02,"S","MORMON BAR",37.4553,-119.948,3727318,11956880
201701,112800,673890,4,.5,"S","MORMON BAR",37.4629,-119.9486,3727774,11956916
201701,112800,673891,1,.83,"NE","GLENNVILLE",35.7399,-118.6915,3544394,11841490
201701,112800,673891,2,1.49,"SSE","GLENNVILLE",35.7107,-118.6882,3542642,11841292
201701,112800,673891,3,.88,"NW","ALTA SIERRA",35.7385,-118.5617,3544310,11833702
201701,112800,673891,4,2.67,"NW","ALTA SIERRA",35.7616,-118.5775,3545696,11834650
201701,112800,673892,1,2.36,"ESE","DI GIORGIO",35.24,-118.79,3514400,11847400
201701,112800,673892,2,2.43,"ESE","DI GIORGIO",35.2322,-118.7929,3513932,11847574
201701,112800,673892,3,2.81,"ESE","DI GIORGIO",35.2327,-118.785,3513962,11847100
201701,112800,673892,4,2.63,"ESE","DI GIORGIO",35.2374,-118.7861,3514244,11847166
201701,112800,673896,1,1.83,"WNW","ARVIN",35.21,-118.86,3512600,11851600
201701,112800,673896,2,2.16,"W","ARVIN",35.2061,-118.8676,3512366,11852056
201701,112800,673896,3,1.84,"W","ARVIN",35.203,-118.8623,3512180,11851738
201701,112800,673896,4,1.63,"WNW","ARVIN",35.2086,-118.8568,3512516,11851408
201701,112800,673897,1,.89,"SE","CAMP NELSON",36.14,-118.61,368400,11836600
201701,112800,673898,1,.55,"W","FISH CAMP",37.48,-119.64,3728800,11938400
201701,112800,673904,1,4.95,"WSW","RICARDO",35.3488,-118.0591,3520928,1183546
201701,112800,673904,2,3.21,"SSW","CANTIL",35.2586,-117.9959,3515516,11759754
201701,112800,673904,3,1.48,"SSE","GARLOCK",35.3796,-117.7721,3522776,11746326
201701,112800,673904,4,4.62,"N","GARLOCK",35.4664,-117.7707,3527984,11746242
201701,112800,673905,1,2.53,"NNW","DI GIORGIO",35.284,-118.8463,3517040,11850778
201701,112800,673905,2,1.41,"NW","DI GIORGIO",35.2653,-118.8466,3515918,11850796
201701,112800,673905,3,1.15,"NNW","DI GIORGIO",35.265,-118.8389,3515900,11850334
201701,112800,673905,4,2.43,"NNW","DI GIORGIO",35.2845,-118.8389,3517070,11850334
201701,112800,673907,1,2.89,"NE","LAMONT",35.2983,-118.8822,3517898,11852932
201701,112800,673907,2,3.26,"NE","LAMONT",35.2992,-118.8745,3517952,11852470
201701,112800,673907,3,1.07,"NNW","RIBIER",35.265,-118.8749,3515900,11852494
201701,112800,673907,4,1.26,"NNW","RIBIER",35.2656,-118.8814,3515936,11852884
201701,112800,673909,1,2.35,"ENE","LAMONT",35.2842,-118.8822,3517052,11852932
201701,112800,673909,2,2.18,"NNW","RIBIER",35.28,-118.882,3516800,11852920
201701,112800,673909,3,2.12,"NNE","RIBIER",35.2795,-118.8597,3516770,11851582
201701,112800,673909,4,2.44,"NNE","RIBIER",35.2844,-118.8598,3517064,11851588
201701,112800,673916,1,7.05,"S","HAVILAH",35.4192,-118.5397,3525152,11832382
201701,112800,673916,2,7.28,"S","HAVILAH",35.4156,-118.5379,3524936,11832274
201701,112800,673916,3,7.26,"S","HAVILAH",35.4151,-118.5266,3524906,11831596
201701,112800,673916,4,7.04,"S","HAVILAH",35.4182,-118.5271,3525092,11831626
201701,112800,673932,1,.73,"S","CALIENTE",35.2895,-118.6305,3517370,11837830
201701,112800,673932,2,.63,"SSE","CALIENTE",35.2917,-118.6251,3517502,11837506
201701,112800,673932,3,.87,"SSE","CALIENTE",35.2877,-118.6266,3517262,11837596
201701,112800,673932,4,.89,"SSW","CALIENTE",35.2876,-118.6343,3517256,11838058
201701,112800,673954,1,.28,"SSW","KERNVALE",35.6161,-118.4812,3536966,11828872
201701,112800,673954,2,.46,"SE","KERNVALE",35.6146,-118.4751,3536876,11828506
201701,112800,673954,3,.32,"ESE","KERNVALE",35.6182,-118.4748,3537092,11828488
201701,112800,673954,4,.09,"S","KERNVALE",35.6187,-118.4802,3537122,11828812
201701,112800,673957,1,2.35,"N","DI GIORGIO",35.284,-118.8305,3517040,11849830
201701,112800,673957,2,2.45,"NNE","DI GIORGIO",35.2845,-118.8199,3517070,11849194
201701,112800,673957,3,1.13,"NNE","DI GIORGIO",35.265,-118.8223,3515900,11849338
201701,112800,673957,4,1.06,"N","DI GIORGIO",35.2653,-118.8285,3515918,11849710
201701,112800,673959,1,4.43,"NE","EDISON",35.3982,-118.818,3523892,11849080
201701,112800,673959,2,4.32,"NE","EDISON",35.3912,-118.8123,3523472,11848738
201701,112800,673959,3,5.03,"NE","EDISON",35.3951,-118.8,3523706,11848000
201701,112800,673959,4,5.05,"NE","EDISON",35.4012,-118.806,3524072,11848360
201701,112800,673960,1,1,"S","BODFISH",35.5857,-118.5026,3535142,11830156
201701,112800,673960,2,1.18,"S","BODFISH",35.5829,-118.5,3534974,11830000
201701,112800,673960,3,.97,"SSE","BODFISH",35.5862,-118.4966,3535172,11829796
201701,112800,673960,4,.74,"S","BODFISH",35.5893,-118.501,3535358,11830060
201701,112800,673975,1,6.16,"WSW","CABLE",35.1255,-118.6048,357530,11836288
201701,112800,673975,2,5.81,"WSW","CABLE",35.1259,-118.5984,357554,11835904
201701,112800,673975,3,6.15,"WSW","CABLE",35.1146,-118.5999,356876,11835994
201701,112800,673975,4,6.43,"WSW","CABLE",35.115,-118.6055,356900,11836330
201701,112800,673993,1,8.5,"SW","DEMOCRAT SPGS",35.4568,-118.7914,3527408,11847484
201701,112800,673993,2,8.13,"SW","DEMOCRAT SPGS",35.4538,-118.7801,3527228,11846806
201701,112800,673993,3,5.97,"SW","DEMOCRAT SPGS",35.4627,-118.7365,3527762,11844190
201701,112800,673993,4,2.85,"SSW","DEMOCRAT SPGS",35.4904,-118.6839,3529424,11841034
201701,112800,673993,5,3.28,"SW","DEMOCRAT SPGS",35.5007,-118.7159,3530042,11842954
201701,112800,673993,6,5.65,"WSW","DEMOCRAT SPGS",35.4898,-118.7574,3529388,11845444
201701,112800,675375,1,1.65,"E","ELLIOTT CORNER",37.47,-119.74,3728200,11944400
201701,112800,675376,1,1.65,"E","ELLIOTT CORNER",37.47,-119.74,3728200,11944400
201701,112800,675377,1,1.65,"E","ELLIOTT CORNER",37.47,-119.74,3728200,11944400
201701,112815,674023,1,3,"WNW","LEAKESVILLE",31.1666,-88.6169,319996,8837014
201701,112815,675836,1,3.64,"NE","BELLEVILLE",31.26,-89.11,3115600,896600
201701,112815,675837,1,.41,"NE","WAYNESBORO",31.6749,-88.646,3140494,8838760
201701,112816,674024,1,2,"NNE","JACKSON",31.5467,-87.867,3132802,8752020
201701,112816,674025,1,0,"N","JACKSON",31.52,-87.88,3131200,8752800
201701,112816,674026,1,2,"N","ALMA",31.499,-87.75,3129940,8745000
201701,112816,674027,1,4,"SSE","(MOB)MOBILE BATES FL",30.6265,-88.2043,3037590,8812258
201701,112816,675446,1,1.28,"SSW","GULF SHRS",30.2625,-87.687,3015750,8741220
201701,112816,675454,1,3.14,"W","JACKSON",31.5236,-87.9332,3131416,8755992
201701,112816,675454,2,1.17,"N","JACKSON MUNI ARPT",31.4867,-87.8965,3129202,8753790
201701,112816,675454,3,1.86,"W","GLENDON",31.5294,-87.8316,3131764,8749896
201701,112816,675454,4,4.04,"NNW","JACKSON",31.5768,-87.8961,3134608,8753766
201701,112816,675483,1,1.96,"NNE","WEST MONROEVILLE",31.547,-87.3599,3132820,8721594
201701,112816,675483,2,2.7,"SW","PETERMAN",31.5505,-87.3001,3133030,8718006
201701,112816,675483,3,1.25,"S","WAIT",31.482,-87.2984,3128920,8717904
201701,112816,675483,4,1.02,"NNW","ALLENE",31.4826,-87.3592,3128956,8721552
201701,112816,675489,1,.68,"NNW","RUTLEDGE",31.7396,-86.3223,3144376,8619338
201701,112816,675489,2,1.69,"NW","LUVERNE F SIKES ARPT",31.7457,-86.2921,3144742,8617526
201701,112816,675489,3,1.17,"W","LUVERNE",31.7177,-86.2897,3143062,8617382
201701,112816,675489,4,.89,"S","RUTLEDGE",31.7171,-86.3203,3143026,8619218
201701,112816,675502,1,2.38,"SW","LEROY",31.4767,-88.0098,3128602,88588
201701,112816,675502,2,1.83,"ENE","CARSON",31.4843,-87.9239,3129058,8755434
201701,112816,675502,3,2.71,"NE","LEROY",31.523,-87.9428,3131380,8756568
201701,112816,675502,4,1.74,"ESE","ST STEPHENS",31.5162,-88.0252,3130972,881512
201701,112816,675543,1,2.62,"SE","BELFOREST",30.5754,-87.8165,3034524,8748990
201701,112816,675543,2,3.27,"W","BON SECOUR",30.3208,-87.7849,3019248,8747094
201701,112816,675543,3,.95,"NNE","JOSEPHINE",30.3315,-87.5212,3019890,8731272
201701,112816,675543,4,1.2,"N","ELSANOR",30.5672,-87.5775,3034032,8734650
201701,112816,675839,1,2.73,"SE","(MOB)MOBILE BATES FL",30.65,-88.2,3039000,8812000
201701,112816,675840,1,2.73,"ENE","TUNNELL SPGS",31.65,-87.21,3139000,8712600
201701,112816,676132,1,1.24,"WNW","COTTAGE HILL",30.6574,-88.169,3039444,8810140
201701,112852,674212,1,2.26,"WSW","GOLD HILL",38.76,-120.92,3845600,12055200
201701,112852,674212,2,1.86,"S","LOTUS",38.7734,-120.9254,3846404,12055524
201701,112852,674212,3,1.48,"S","LOTUS",38.7786,-120.9219,3846716,12055314
201701,112852,674212,4,1.97,"W","GOLD HILL",38.7664,-120.9162,3845984,12054972
201701,112852,674961,1,3.77,"E","KYBURZ",38.78,-120.23,3846800,12013800
201701,112852,674962,1,.88,"SW","PACIFIC",38.76,-120.51,3845600,12030600
201701,112852,674963,1,1,"E","QUINCY",39.93,-120.9311,3955800,12055866
201701,112874,674298,1,2.7,"E","YERMO",34.9043,-116.7727,3454258,11646362
201701,112874,674298,2,3.23,"E","YERMO",34.9066,-116.7636,3454396,11645816
201701,112874,674298,3,2.83,"N","MINNEOLA",34.8906,-116.7629,3453436,11645774
201701,112874,674298,4,2.81,"N","MINNEOLA",34.8906,-116.7709,3453436,11646254
201701,112878,674305,1,1.34,"NW","OLANCHA",36.2923,-118.0186,3617538,1181116
201701,112878,674305,2,.6,"SSW","OLANCHA",36.2718,-118.0039,3616308,118234
201701,112878,674305,3,.47,"SSE","OLANCHA",36.2735,-117.9978,3616410,11759868
201701,112878,674305,4,.31,"NW","OLANCHA",36.2836,-118.0033,3617016,118198
201701,112878,674305,5,1.23,"NW","OLANCHA",36.2933,-118.0148,3617598,118888
201701,112895,677160,1,1.07,"N","LAS VEGAS",36.1854,-115.1528,3611124,1159168
201701,112896,674503,1,3.91,"E","FIELDS",30.5732,-93.5343,3034392,9332058
201701,112896,674503,2,4.2,"E","FIELDS",30.5725,-93.5294,3034350,9331764
201701,112896,674504,1,3.37,"SSE","KERNAN",30.4543,-93.2502,3027258,9315012
201701,112896,674504,2,4.09,"S","FULTON",30.461,-93.2049,3027660,9312294
201701,112896,674505,1,2.98,"W","MAMOU",30.6231,-92.4694,3037386,9228164
201701,112896,674505,2,2.44,"W","MAMOU",30.6234,-92.4604,3037404,9227624
201701,112896,674506,1,2.65,"SSE","MEEKER",31.0325,-92.3705,311950,9222230
201701,112896,674506,2,3.2,"SE","MEEKER",31.0334,-92.3468,312004,9220808
201701,112896,674507,1,.97,"WSW","BUNKIE",30.9446,-92.1952,3056676,9211712
201701,112896,674507,2,.86,"NNE","BUNKIE",30.962,-92.1764,3057720,9210584
201701,112896,674508,1,.95,"NW","NORMA",31.0602,-92.1408,313612,928448
201701,112896,674508,2,1.01,"WSW","COCOVILLE",31.0748,-92.096,314488,925760
201701,112896,674509,1,.32,"SE","MARKSVILLE MUNI ARPT",31.0967,-92.0663,315802,923978
201701,112896,674509,2,1.29,"E","MARKSVILLE MUNI ARPT",31.0967,-92.0485,315802,922910
201701,112896,674510,1,.68,"SSW","SEALE",30.5618,-93.4362,3033708,9326172
201701,112896,674510,2,.93,"ESE","SEALE",30.5638,-93.4161,3033828,9324966
201701,112896,674511,1,4.77,"NW","KERNAN",30.5567,-93.3157,3033402,9318942
201701,112896,674511,2,2.53,"N","RAGLEY",30.556,-93.2378,3033360,9314268
201701,112896,674512,1,.61,"E","RAPIDES",31.3704,-92.5896,3122224,9235376
201701,112896,674512,2,1.15,"E","RAPIDES",31.3727,-92.5808,3122362,9234848
201701,112896,674514,1,.91,"SW","REEVES",30.52,-93.04,3031200,932400
201701,112896,674515,1,.59,"E","ELIZABETH",30.87,-92.79,3052200,9247400
201701,112896,674516,1,2.38,"E","OBERLIN",30.62,-92.73,3037200,9243800
201701,112896,674518,1,1.5,"NNW","VILLE PLATTE",30.7,-92.28,3042000,9216800
201701,112896,674519,1,.59,"E","EVERGREEN",30.95,-92.11,3057000,926600
201701,112896,674520,1,2.83,"NNE","RICHARD",30.46,-92.31,3027600,9218600
201701,112896,674521,1,1.37,"WNW","MELVILLE",30.69,-91.75,3041400,9145000
201701,112897,674522,1,4.55,"SW","BROWNDALE",31.0707,-94.021,314242,941260
201701,112897,674522,2,2.4,"SSW","BROWNDALE",31.087,-93.9824,315220,9358944
201701,112897,674523,1,3.66,"WSW","BELGRADE",30.5821,-93.758,3034926,9345480
201701,112897,674523,2,1.25,"W","BELGRADE",30.6012,-93.7209,3036072,9343254
201701,112909,674586,1,101.19,"W","INTRACOASTAL CITY",29.7075,-93.8547,2942450,9351282
201701,112911,674590,1,1.11,"SE","BURKEVILLE",30.9883,-93.6172,3059298,9337032
201701,112911,674590,2,1.59,"ESE","BURKEVILLE",30.9882,-93.607,3059292,9336420
201701,112912,674591,1,1.51,"NNW","AMELIA",30.09,-94.14,305400,948400
201701,112912,674592,1,1.38,"ENE","VIDOR",30.13,-94,307800,9400
201701,112912,674593,1,1.38,"ENE","VIDOR",30.13,-94,307800,9400
201701,112912,674594,1,5.01,"ENE","LOEB",30.22,-94.11,3013200,946600
201701,112912,674595,1,1.79,"W","ORANGE",30.1,-93.76,306000,9345600
201701,112912,674596,1,1.79,"W","ORANGE",30.1,-93.76,306000,9345600
201701,112912,674597,1,1.51,"NNW","AMELIA",30.09,-94.14,305400,948400
